METRIC,SC,AC_5,Pw,Pr,Pj,Sb,Sw,Bf,Ce,La,He,Po,Bw,Mh,OH
GTV,0,90,498,461,273,409,409,409,409,409,265,452,254,265,265
GTV,0,95,513,468,274,418,418,418,418,418,278,456,254,278,278
GTV,0,100,527,474,274,426,426,426,426,426,290,459,254,290,290
GTV,0,105,540,480,274,433,433,433,433,433,301,459,254,301,301
GTV,0,110,552,485,274,438,438,438,438,438,311,459,254,311,311
GTV,0,115,563,490,274,443,443,443,443,443,320,459,254,320,320
GTV,0,120,574,495,274,448,448,448,448,448,329,459,254,329,329
GTV,0,125,583,499,274,452,452,452,452,452,337,459,254,337,337
GTV,0,130,592,503,274,455,455,455,455,455,344,459,254,344,344
GTV,0,135,599,507,274,458,458,458,458,458,350,459,254,350,350
GTV,0,140,606,511,274,461,461,461,461,461,355,459,254,355,355
GTV,0,145,612,515,274,463,463,463,463,463,360,459,254,360,360
GTV,0,150,618,518,274,465,465,465,465,465,364,459,254,364,364
GTV,0,155,622,521,274,465,465,465,465,465,368,459,254,368,368
GTV,0,160,626,524,274,465,465,465,465,465,372,459,254,372,372
GTV,0,165,630,524,274,465,465,465,465,465,375,459,254,375,375
GTV,0,170,633,524,274,465,465,465,465,465,378,459,254,378,378
GTV,0,175,636,524,274,465,465,465,465,465,381,459,254,381,381
GTV,0,180,638,524,274,465,465,465,465,465,383,459,254,383,383
GTV,0,185,640,524,274,465,465,465,465,465,385,459,254,385,385
GTV,0,190,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,195,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,200,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,205,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,210,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,215,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,220,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,225,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,230,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,235,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,240,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,245,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,0,250,642,524,274,465,465,465,465,465,387,459,254,387,387
GTV,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,1,20,74,109,103,18,18,18,18,18,37,87,46,37,37
GTV,1,25,108,158,131,41,41,41,41,41,51,124,68,51,51
GTV,1,30,147,210,156,64,64,64,64,64,66,164,94,66,66
GTV,1,35,187,259,179,87,87,87,87,87,83,205,121,83,83
GTV,1,40,227,299,200,110,110,110,110,110,101,245,147,101,101
GTV,1,45,267,328,218,132,132,132,132,132,119,281,170,119,119
GTV,1,50,304,352,232,152,152,152,152,152,137,315,190,137,137
GTV,1,55,339,373,243,172,172,172,172,172,155,345,206,155,155
GTV,1,60,371,391,252,191,191,191,191,191,172,371,220,172,172
GTV,1,65,400,407,259,208,208,208,208,208,189,393,231,189,189
GTV,1,70,424,421,264,224,224,224,224,224,206,411,240,206,206
GTV,1,75,446,433,268,240,240,240,240,240,221,426,246,221,221
GTV,1,80,465,443,271,253,253,253,253,253,236,438,250,236,236
GTV,1,85,482,453,272,266,266,266,266,266,251,446,253,251,251
GTV,1,90,498,461,273,277,277,277,277,277,265,452,254,265,265
GTV,1,95,513,468,274,288,288,288,288,288,278,456,254,278,278
GTV,1,100,527,474,274,298,298,298,298,298,290,459,254,290,290
GTV,1,105,540,480,274,306,306,306,306,306,301,459,254,301,301
GTV,1,110,552,485,274,314,314,314,314,314,311,459,254,311,311
GTV,1,115,563,490,274,320,320,320,320,320,320,459,254,320,320
GTV,1,120,574,495,274,326,326,326,326,326,329,459,254,329,329
GTV,1,125,583,499,274,330,330,330,330,330,337,459,254,337,337
GTV,1,130,592,503,274,333,333,333,333,333,344,459,254,344,344
GTV,1,135,599,507,274,336,336,336,336,336,350,459,254,350,350
GTV,1,140,606,511,274,338,338,338,338,338,355,459,254,355,355
GTV,1,145,612,515,274,339,339,339,339,339,360,459,254,360,360
GTV,1,150,618,518,274,340,340,340,340,340,364,459,254,364,364
GTV,1,155,622,521,274,340,340,340,340,340,368,459,254,368,368
GTV,1,160,626,524,274,340,340,340,340,340,372,459,254,372,372
GTV,1,165,630,524,274,340,340,340,340,340,375,459,254,375,375
GTV,1,170,633,524,274,340,340,340,340,340,378,459,254,378,378
GTV,1,175,636,524,274,340,340,340,340,340,381,459,254,381,381
GTV,1,180,638,524,274,340,340,340,340,340,383,459,254,383,383
GTV,1,185,640,524,274,340,340,340,340,340,385,459,254,385,385
GTV,1,190,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,195,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,200,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,205,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,210,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,215,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,220,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,225,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,230,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,235,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,240,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,245,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,1,250,642,524,274,340,340,340,340,340,387,459,254,387,387
GTV,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,2,20,42,70,63,15,15,15,15,15,26,68,31,26,26
GTV,2,25,64,103,88,26,26,26,26,26,38,96,50,38,38
GTV,2,30,90,142,111,40,40,40,40,40,51,129,72,51,51
GTV,2,35,118,181,132,55,55,55,55,55,66,164,96,66,66
GTV,2,40,146,216,151,71,71,71,71,71,81,199,118,81,81
GTV,2,45,176,244,167,88,88,88,88,88,97,232,136,97,97
GTV,2,50,204,268,180,105,105,105,105,105,113,263,150,113,113
GTV,2,55,230,288,190,121,121,121,121,121,128,290,162,128,128
GTV,2,60,255,306,199,137,137,137,137,137,143,312,170,143,143
GTV,2,65,277,321,207,153,153,153,153,153,157,331,177,157,157
GTV,2,70,297,335,213,167,167,167,167,167,171,346,181,171,171
GTV,2,75,316,346,219,181,181,181,181,181,184,359,184,184,184
GTV,2,80,333,356,222,194,194,194,194,194,196,368,186,196,196
GTV,2,85,349,365,225,206,206,206,206,206,207,375,187,207,207
GTV,2,90,364,372,227,217,217,217,217,217,218,379,188,218,218
GTV,2,95,378,379,228,227,227,227,227,227,228,382,188,228,228
GTV,2,100,391,385,229,237,237,237,237,237,237,384,188,237,237
GTV,2,105,402,390,229,245,245,245,245,245,245,384,188,245,245
GTV,2,110,413,395,229,252,252,252,252,252,253,384,188,253,253
GTV,2,115,423,399,229,259,259,259,259,259,259,384,188,259,259
GTV,2,120,432,403,229,264,264,264,264,264,265,384,188,265,265
GTV,2,125,440,407,229,268,268,268,268,268,271,384,188,271,271
GTV,2,130,447,410,229,271,271,271,271,271,276,384,188,276,276
GTV,2,135,453,413,229,274,274,274,274,274,280,384,188,280,280
GTV,2,140,459,416,229,276,276,276,276,276,284,384,188,284,284
GTV,2,145,464,419,229,277,277,277,277,277,287,384,188,287,287
GTV,2,150,468,422,229,278,278,278,278,278,290,384,188,290,290
GTV,2,155,472,425,229,278,278,278,278,278,293,384,188,293,293
GTV,2,160,475,428,229,278,278,278,278,278,296,384,188,296,296
GTV,2,165,478,428,229,278,278,278,278,278,298,384,188,298,298
GTV,2,170,480,428,229,278,278,278,278,278,300,384,188,300,300
GTV,2,175,482,428,229,278,278,278,278,278,302,384,188,302,302
GTV,2,180,484,428,229,278,278,278,278,278,304,384,188,304,304
GTV,2,185,485,428,229,278,278,278,278,278,305,384,188,305,305
GTV,2,190,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,195,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,200,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,205,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,210,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,215,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,220,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,225,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,230,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,235,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,240,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,245,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,2,250,486,428,229,278,278,278,278,278,306,384,188,306,306
GTV,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,3,20,15,36,24,10,10,10,10,10,18,39,18,18,18
GTV,3,25,24,59,38,16,16,16,16,16,27,58,31,27,27
GTV,3,30,35,85,57,25,25,25,25,25,38,80,51,38,38
GTV,3,35,48,112,74,35,35,35,35,35,50,103,73,50,50
GTV,3,40,62,139,90,47,47,47,47,47,62,129,94,62,62
GTV,3,45,79,164,104,59,59,59,59,59,75,155,111,75,75
GTV,3,50,97,186,116,72,72,72,72,72,88,180,123,88,88
GTV,3,55,116,206,128,85,85,85,85,85,101,203,131,101,101
GTV,3,60,136,223,138,97,97,97,97,97,113,222,137,113,113
GTV,3,65,154,237,147,108,108,108,108,108,125,238,140,125,125
GTV,3,70,172,250,155,119,119,119,119,119,137,250,143,137,137
GTV,3,75,187,261,161,130,130,130,130,130,148,259,144,148,148
GTV,3,80,202,270,166,140,140,140,140,140,158,265,145,158,158
GTV,3,85,215,278,170,149,149,149,149,149,168,268,146,168,168
GTV,3,90,227,284,173,158,158,158,158,158,177,270,146,177,177
GTV,3,95,239,290,176,166,166,166,166,166,185,271,146,185,185
GTV,3,100,249,295,177,172,172,172,172,172,193,271,146,193,193
GTV,3,105,259,299,177,178,178,178,178,178,200,271,146,200,200
GTV,3,110,267,303,177,183,183,183,183,183,206,271,146,206,206
GTV,3,115,275,306,177,188,188,188,188,188,212,271,146,212,212
GTV,3,120,282,309,177,192,192,192,192,192,217,271,146,217,217
GTV,3,125,288,311,177,195,195,195,195,195,222,271,146,222,222
GTV,3,130,293,313,177,197,197,197,197,197,227,271,146,227,227
GTV,3,135,298,315,177,198,198,198,198,198,231,271,146,231,231
GTV,3,140,301,317,177,199,199,199,199,199,235,271,146,235,235
GTV,3,145,304,319,177,199,199,199,199,199,238,271,146,238,238
GTV,3,150,306,320,177,199,199,199,199,199,241,271,146,241,241
GTV,3,155,308,321,177,199,199,199,199,199,244,271,146,244,244
GTV,3,160,309,322,177,199,199,199,199,199,247,271,146,247,247
GTV,3,165,310,322,177,199,199,199,199,199,249,271,146,249,249
GTV,3,170,310,322,177,199,199,199,199,199,251,271,146,251,251
GTV,3,175,311,322,177,199,199,199,199,199,253,271,146,253,253
GTV,3,180,311,322,177,199,199,199,199,199,255,271,146,255,255
GTV,3,185,312,322,177,199,199,199,199,199,257,271,146,257,257
GTV,3,190,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,195,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,200,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,205,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,210,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,215,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,220,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,225,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,230,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,235,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,240,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,245,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,3,250,312,322,177,199,199,199,199,199,258,271,146,258,258
GTV,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0
GTV,4,20,9,21.6,14.4,6,6,6,6,6,10.8,23.4,10.8,10.8,10.8
GTV,4,25,14.4,35.4,22.8,9.6,9.6,9.6,9.6,9.6,16.2,34.8,18.6,16.2,16.2
GTV,4,30,21,51,34.2,15,15,15,15,15,22.8,48,30.6,22.8,22.8
GTV,4,35,28.8,67.2,44.4,21,21,21,21,21,30,61.8,43.8,30,30
GTV,4,40,37.2,83.4,54,28.2,28.2,28.2,28.2,28.2,37.2,77.4,56.4,37.2,37.2
GTV,4,45,47.4,98.4,62.4,35.4,35.4,35.4,35.4,35.4,45,93,66.6,45,45
GTV,4,50,58.2,111.6,69.6,43.2,43.2,43.2,43.2,43.2,52.8,108,73.8,52.8,52.8
GTV,4,55,69.6,123.6,76.8,51,51,51,51,51,60.6,121.8,78.6,60.6,60.6
GTV,4,60,81.6,133.8,82.8,58.2,58.2,58.2,58.2,58.2,67.8,133.2,82.2,67.8,67.8
GTV,4,65,92.4,142.2,88.2,64.8,64.8,64.8,64.8,64.8,75,142.8,84,75,75
GTV,4,70,103.2,150,93,71.4,71.4,71.4,71.4,71.4,82.2,150,85.8,82.2,82.2
GTV,4,75,112.2,156.6,96.6,78,78,78,78,78,88.8,155.4,86.4,88.8,88.8
GTV,4,80,121.2,162,99.6,84,84,84,84,84,94.8,159,87,94.8,94.8
GTV,4,85,129,166.8,102,89.4,89.4,89.4,89.4,89.4,100.8,160.8,87.6,100.8,100.8
GTV,4,90,136.2,170.4,103.8,94.8,94.8,94.8,94.8,94.8,106.2,162,87.6,106.2,106.2
GTV,4,95,143.4,174,105.6,99.6,99.6,99.6,99.6,99.6,111,162.6,87.6,111,111
GTV,4,100,149.4,177,106.2,103.2,103.2,103.2,103.2,103.2,115.8,162.6,87.6,115.8,115.8
GTV,4,105,155.4,179.4,106.2,106.8,106.8,106.8,106.8,106.8,120,162.6,87.6,120,120
GTV,4,110,160.2,181.8,106.2,109.8,109.8,109.8,109.8,109.8,123.6,162.6,87.6,123.6,123.6
GTV,4,115,165,183.6,106.2,112.8,112.8,112.8,112.8,112.8,127.2,162.6,87.6,127.2,127.2
GTV,4,120,169.2,185.4,106.2,115.2,115.2,115.2,115.2,115.2,130.2,162.6,87.6,130.2,130.2
GTV,4,125,172.8,186.6,106.2,117,117,117,117,117,133.2,162.6,87.6,133.2,133.2
GTV,4,130,175.8,187.8,106.2,118.2,118.2,118.2,118.2,118.2,136.2,162.6,87.6,136.2,136.2
GTV,4,135,178.8,189,106.2,118.8,118.8,118.8,118.8,118.8,138.6,162.6,87.6,138.6,138.6
GTV,4,140,180.6,190.2,106.2,119.4,119.4,119.4,119.4,119.4,141,162.6,87.6,141,141
GTV,4,145,182.4,191.4,106.2,118.8,118.8,118.8,118.8,118.8,142.8,162.6,87.6,142.8,142.8
GTV,4,150,183.6,192,106.2,119.4,119.4,119.4,119.4,119.4,144.6,162.6,87.6,144.6,144.6
GTV,4,155,184.8,192.6,106.2,119.4,119.4,119.4,119.4,119.4,146.4,162.6,87.6,146.4,146.4
GTV,4,160,185.4,193.2,106.2,119.4,119.4,119.4,119.4,119.4,148.2,162.6,87.6,148.2,148.2
GTV,4,165,186,193.2,106.2,119.4,119.4,119.4,119.4,119.4,149.4,162.6,87.6,149.4,149.4
GTV,4,170,186,193.2,106.2,119.4,119.4,119.4,119.4,119.4,150.6,162.6,87.6,150.6,150.6
GTV,4,175,186.6,193.2,106.2,119.4,119.4,119.4,119.4,119.4,151.8,162.6,87.6,151.8,151.8
GTV,4,180,186.6,193.2,106.2,119.4,119.4,119.4,119.4,119.4,153,162.6,87.6,153,153
GTV,4,185,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.2,162.6,87.6,154.2,154.2
GTV,4,190,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,195,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,200,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,205,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,210,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,215,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,220,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,225,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,230,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,235,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,240,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,245,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
GTV,4,250,187.2,193.2,106.2,119.4,119.4,119.4,119.4,119.4,154.8,162.6,87.6,154.8,154.8
MAI,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,0,20,3.7,5.4,5.2,2.1,2.1,2.1,2.1,2.1,2.1,4.4,2.3,1.8,1.8
MAI,0,25,4.3,6.3,5.2,3.5,3.5,3.5,3.5,3.5,3.5,5,2.7,2,2
MAI,0,30,4.9,7,5.2,4.3,4.3,4.3,4.3,4.3,4.3,5.5,3.1,2.2,2.2
MAI,0,35,5.3,7.4,5.1,4.9,4.9,4.9,4.9,4.9,4.9,5.9,3.5,2.4,2.4
MAI,0,40,5.7,7.5,5,5.2,5.2,5.2,5.2,5.2,5.2,6.1,3.7,2.5,2.5
MAI,0,45,5.9,7.3,4.8,5.4,5.4,5.4,5.4,5.4,5.4,6.2,3.8,2.6,2.6
MAI,0,50,6.1,7,4.6,5.4,5.4,5.4,5.4,5.4,5.4,6.3,3.8,2.7,2.7
MAI,0,55,6.2,6.8,4.4,5.4,5.4,5.4,5.4,5.4,5.4,6.3,3.8,2.8,2.8
MAI,0,60,6.2,6.5,4.2,5.3,5.3,5.3,5.3,5.3,5.3,6.2,3.7,2.9,2.9
MAI,0,65,6.2,6.3,4,5.2,5.2,5.2,5.2,5.2,5.2,6,3.6,2.9,2.9
MAI,0,70,6.1,6,3.8,5.1,5.1,5.1,5.1,5.1,5.1,5.9,3.4,2.9,2.9
MAI,0,75,5.9,5.8,3.6,5,5,5,5,5,5,5.7,3.3,2.9,2.9
MAI,0,80,5.8,5.5,3.4,4.8,4.8,4.8,4.8,4.8,4.8,5.5,3.1,3,3
MAI,0,85,5.7,5.3,3.2,4.7,4.7,4.7,4.7,4.7,4.7,5.2,3,3,3
MAI,0,90,5.5,5.1,3,4.5,4.5,4.5,4.5,4.5,4.5,5,2.8,2.9,2.9
MAI,0,95,5.4,4.9,2.9,4.4,4.4,4.4,4.4,4.4,4.4,4.8,2.5,2.9,2.9
MAI,0,100,5.3,4.7,2.7,4.3,4.3,4.3,4.3,4.3,4.3,4.6,2.3,2.9,2.9
MAI,0,105,5.1,4.6,2.4,4.1,4.1,4.1,4.1,4.1,4.1,4.1,2,2.9,2.9
MAI,0,110,5,4.4,2.2,4,4,4,4,4,4,3.7,1.8,2.8,2.8
MAI,0,115,4.9,4.3,2,3.9,3.9,3.9,3.9,3.9,3.9,3.4,1.7,2.8,2.8
MAI,0,120,4.8,4.1,1.8,3.7,3.7,3.7,3.7,3.7,3.7,3,1.5,2.7,2.7
MAI,0,125,4.7,4,1.6,3.6,3.6,3.6,3.6,3.6,3.6,2.7,1.3,2.7,2.7
MAI,0,130,4.6,3.9,1.4,3.5,3.5,3.5,3.5,3.5,3.5,2.4,1.2,2.6,2.6
MAI,0,135,4.4,3.8,1.3,3.4,3.4,3.4,3.4,3.4,3.4,2.2,1.1,2.6,2.6
MAI,0,140,4.3,3.6,1.2,3.3,3.3,3.3,3.3,3.3,3.3,2,1,2.5,2.5
MAI,0,145,4.2,3.6,1,3.2,3.2,3.2,3.2,3.2,3.2,1.8,0.9,2.5,2.5
MAI,0,150,4.1,3.5,0.9,3.1,3.1,3.1,3.1,3.1,3.1,1.6,0.8,2.4,2.4
MAI,0,155,4,3.4,0.8,2.8,2.8,2.8,2.8,2.8,2.8,1.4,0.7,2.4,2.4
MAI,0,160,3.9,3.3,0.8,2.5,2.5,2.5,2.5,2.5,2.5,1.3,0.6,2.3,2.3
MAI,0,165,3.8,3.3,0.7,2.3,2.3,2.3,2.3,2.3,2.3,1.2,0.6,2.3,2.3
MAI,0,170,3.7,3.3,0.6,2,2,2,2,2,2,1.1,0.5,2.2,2.2
MAI,0,175,3.6,3.3,0.6,1.8,1.8,1.8,1.8,1.8,1.8,0.9,0.5,2.2,2.2
MAI,0,180,3.5,3.3,0.5,1.6,1.6,1.6,1.6,1.6,1.6,0.9,0.4,2.1,2.1
MAI,0,185,3.5,3.3,0.5,1.5,1.5,1.5,1.5,1.5,1.5,0.8,0.4,2.1,2.1
MAI,0,190,3.4,3.3,0.4,1.3,1.3,1.3,1.3,1.3,1.3,0.7,0.3,2,2
MAI,0,195,3.3,3.3,0.4,1.2,1.2,1.2,1.2,1.2,1.2,0.6,0.3,1.8,1.8
MAI,0,200,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,205,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,210,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,215,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,220,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,225,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,230,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,235,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,240,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,245,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,0,250,3.2,3.3,0.3,1.1,1.1,1.1,1.1,1.1,1.1,0.6,0.3,1.6,1.6
MAI,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI,1,20,3.7,5.4,5.2,0.9,0.9,0.9,0.9,0.9,0.9,4.4,2.3,1.8,1.8
MAI,1,25,4.3,6.3,5.2,1.6,1.6,1.6,1.6,1.6,1.6,5,2.7,2,2
MAI,1,30,4.9,7,5.2,2.1,2.1,2.1,2.1,2.1,2.1,5.5,3.1,2.2,2.2
MAI,1,35,5.3,7.4,5.1,2.5,2.5,2.5,2.5,2.5,2.5,5.9,3.5,2.4,2.4
MAI,1,40,5.7,7.5,5,2.8,2.8,2.8,2.8,2.8,2.8,6.1,3.7,2.5,2.5
MAI,1,45,5.9,7.3,4.8,2.9,2.9,2.9,2.9,2.9,2.9,6.2,3.8,2.6,2.6
MAI,1,50,6.1,7,4.6,3,3,3,3,3,3,6.3,3.8,2.7,2.7
MAI,1,55,6.2,6.8,4.4,3.1,3.1,3.1,3.1,3.1,3.1,6.3,3.8,2.8,2.8
MAI,1,60,6.2,6.5,4.2,3.2,3.2,3.2,3.2,3.2,3.2,6.2,3.7,2.9,2.9
MAI,1,65,6.2,6.3,4,3.2,3.2,3.2,3.2,3.2,3.2,6,3.6,2.9,2.9
MAI,1,70,6.1,6,3.8,3.2,3.2,3.2,3.2,3.2,3.2,5.9,3.4,2.9,2.9
MAI,1,75,5.9,5.8,3.6,3.2,3.2,3.2,3.2,3.2,3.2,5.7,3.3,2.9,2.9
MAI,1,80,5.8,5.5,3.4,3.2,3.2,3.2,3.2,3.2,3.2,5.5,3.1,3,3
MAI,1,85,5.7,5.3,3.2,3.1,3.1,3.1,3.1,3.1,3.1,5.2,3,3,3
MAI,1,90,5.5,5.1,3,3.1,3.1,3.1,3.1,3.1,3.1,5,2.8,2.9,2.9
MAI,1,95,5.4,4.9,2.9,3,3,3,3,3,3,4.8,2.5,2.9,2.9
MAI,1,100,5.3,4.7,2.7,3,3,3,3,3,3,4.6,2.3,2.9,2.9
MAI,1,105,5.1,4.6,2.4,2.9,2.9,2.9,2.9,2.9,2.9,4.1,2,2.9,2.9
MAI,1,110,5,4.4,2.2,2.9,2.9,2.9,2.9,2.9,2.9,3.7,1.8,2.8,2.8
MAI,1,115,4.9,4.3,2,2.8,2.8,2.8,2.8,2.8,2.8,3.4,1.7,2.8,2.8
MAI,1,120,4.8,4.1,1.8,2.7,2.7,2.7,2.7,2.7,2.7,3,1.5,2.7,2.7
MAI,1,125,4.7,4,1.6,2.6,2.6,2.6,2.6,2.6,2.6,2.7,1.3,2.7,2.7
MAI,1,130,4.6,3.9,1.4,2.6,2.6,2.6,2.6,2.6,2.6,2.4,1.2,2.6,2.6
MAI,1,135,4.4,3.8,1.3,2.5,2.5,2.5,2.5,2.5,2.5,2.2,1.1,2.6,2.6
MAI,1,140,4.3,3.6,1.2,2.4,2.4,2.4,2.4,2.4,2.4,2,1,2.5,2.5
MAI,1,145,4.2,3.6,1,2.3,2.3,2.3,2.3,2.3,2.3,1.8,0.9,2.5,2.5
MAI,1,150,4.1,3.5,0.9,2.1,2.1,2.1,2.1,2.1,2.1,1.6,0.8,2.4,2.4
MAI,1,155,4,3.4,0.8,1.9,1.9,1.9,1.9,1.9,1.9,1.4,0.7,2.4,2.4
MAI,1,160,3.9,3.3,0.8,1.7,1.7,1.7,1.7,1.7,1.7,1.3,0.6,2.3,2.3
MAI,1,165,3.8,3.3,0.7,1.5,1.5,1.5,1.5,1.5,1.5,1.2,0.6,2.3,2.3
MAI,1,170,3.7,3.3,0.6,1.4,1.4,1.4,1.4,1.4,1.4,1.1,0.5,2.2,2.2
MAI,1,175,3.6,3.3,0.6,1.2,1.2,1.2,1.2,1.2,1.2,0.9,0.5,2.2,2.2
MAI,1,180,3.5,3.3,0.5,1.1,1.1,1.1,1.1,1.1,1.1,0.9,0.4,2.1,2.1
MAI,1,185,3.5,3.3,0.5,1,1,1,1,1,1,0.8,0.4,2.1,2.1
MAI,1,190,3.4,3.3,0.4,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.3,2,2
